file,segment,max_freq,amplitude,zcr,rms,freq,freq_loc
G3_P4_case31.mat,13,45.2,0.0522105684597737,0.188333333333333,0.0544561821113682,45,2
G3_P4_case31.mat,14,45.2,0.0656076683855174,0.189166666666667,0.0636056699248128,45,2
G3_P4_case31.mat,15,45.2,0.0799987745647719,0.189166666666667,0.0666292824182153,45,2
G3_P4_case31.mat,16,45.2,0.0544166318465462,0.189166666666667,0.0508406477454355,45,2
G3_P4_case31.mat,17,45.2,0.0556718052864976,0.188333333333333,0.0520067077512706,45,2
G3_P4_case31.mat,18,45.2,0.0528072803529174,0.188333333333333,0.051725924002896,45,2
G3_P4_case31.mat,19,45.2,0.0537488379119736,0.189166666666667,0.0520357162204829,45,2
G3_P4_case31.mat,20,45.2,0.0568792469102441,0.189166666666667,0.0527563703637607,45,2
G4_P1_case41.mat,1,50,0.122949517043248,0.206666666666667,0.0937611186966337,50,3
G4_P1_case41.mat,2,50,0.141624159244899,0.208333333333333,0.102178743400315,50,3
G4_P1_case41.mat,3,50,0.151679331400892,0.208333333333333,0.108669349348491,50,3
G4_P1_case41.mat,4,50,0.147942839264001,0.208333333333333,0.105806061348436,50,3
G4_P1_case41.mat,5,50,0.147143908546719,0.208333333333333,0.106432683793496,50,3
G4_P1_case41.mat,6,50,0.145014911496629,0.208333333333333,0.105057535405998,50,3
G4_P1_case41.mat,7,50,0.137736400404638,0.208333333333333,0.0986486352889637,50,3
G4_P1_case41.mat,8,50,0.118505099861214,0.208333333333333,0.0850017970954841,50,3
G4_P1_case41.mat,9,50,0.118071442812245,0.208333333333333,0.0845785120614061,50,3
G4_P1_case41.mat,10,50,0.0972683447559653,0.208333333333333,0.0724963083990145,50,3
G4_P1_case41.mat,11,50,0.0795765562317258,0.208333333333333,0.0584667798702456,50,3
G4_P1_case41.mat,12,50,0.101155845863019,0.208333333333333,0.0746697498044131,50,3
G4_P1_case41.mat,13,50,0.103708075211511,0.208333333333333,0.0752189191012662,50,3
G4_P1_case41.mat,14,50,0.106998840700017,0.208333333333333,0.0776081809927715,50,3
G4_P1_case41.mat,15,50,0.135887643536823,0.208333333333333,0.101687310463867,50,3
G4_P1_case41.mat,16,50,0.141556167931026,0.208333333333333,0.103823440624281,50,3
G4_P1_case41.mat,17,50,0.124122502350712,0.208333333333333,0.0899619994724592,50,3
G4_P1_case41.mat,18,50,0.129762460801897,0.208333333333333,0.0933658003974329,50,3
G4_P1_case41.mat,19,50,0.135445899503123,0.208333333333333,0.097258684705157,50,3
G4_P1_case41.mat,20,50,0.136044815135969,0.208333333333333,0.097814016835688,50,3
G4_P2_case41.mat,1,49.6,0.0290029772669241,0.204166666666667,0.0390003742490638,50,3
G4_P2_case41.mat,2,49.6,0.0249216507584095,0.205833333333333,0.0197417439317886,50,3
G4_P2_case41.mat,3,49.6,0.0240445414207794,0.205833333333333,0.0172996226628647,50,3
G4_P2_case41.mat,4,49.6,0.0236112370212538,0.205833333333333,0.0178315809591183,50,3
G4_P2_case41.mat,5,49.6,0.0266850382172833,0.206666666666667,0.0194301796968202,50,3
G4_P2_case41.mat,6,49.6,0.00969981784794358,0.205833333333333,0.00995471286421759,50,3
G4_P2_case41.mat,7,49.6,0.0155983195433429,0.205833333333333,0.0113210757593897,50,3
G4_P2_case41.mat,8,49.6,0.0161908043612885,0.205833333333333,0.0117039148515218,50,3
G4_P2_case41.mat,9,49.6,0.0127963142178532,0.206666666666667,0.00936068633764988,50,3
G4_P2_case41.mat,10,49.6,0.0134027918856901,0.206666666666667,0.0101951710242352,50,3
G4_P2_case41.mat,11,49.6,0.0160208970705201,0.206666666666667,0.0117022821853274,50,3
G4_P2_case41.mat,12,49.6,0.0129100993860235,0.205833333333333,0.0103158567939049,50,3
G4_P2_case41.mat,13,49.6,0.0129512708063704,0.205833333333333,0.010345068985781,50,3
G4_P2_case41.mat,14,49.6,0.0179357031325064,0.205833333333333,0.0135062087024742,50,3
G4_P2_case41.mat,15,49.6,0.0156251540402835,0.206666666666667,0.0118948866042808,50,3
G4_P2_case41.mat,16,49.6,0.0129259015788132,0.206666666666667,0.0105326192071911,50,3
G4_P2_case41.mat,17,49.6,0.0229734647824569,0.206666666666667,0.0165385877129403,50,3
G4_P2_case41.mat,18,49.6,0.0232952196371156,0.206666666666667,0.0168775671563045,50,3
G4_P2_case41.mat,19,49.6,0.0254992292803354,0.206666666666667,0.0183611914808863,50,3
G4_P2_case41.mat,20,49.6,0.0263084017224605,0.205833333333333,0.0189959884548106,50,3
G4_P3_case41.mat,1,50,0.0572722881058704,0.205833333333333,0.0560424796362647,50,3
G4_P3_case41.mat,2,50,0.0718989451052606,0.208333333333333,0.0522684731031305,50,3
G4_P3_case41.mat,3,50,0.0455159901463555,0.208333333333333,0.0339674909989349,50,3
G4_P3_case41.mat,4,49.6,0.0115404624601307,0.1925,0.0159945678991062,50,3
G4_P3_case41.mat,5,50,0.0499341090929828,0.208333333333333,0.0374318072673343,50,3
G4_P3_case41.mat,6,50,0.0574785112908988,0.208333333333333,0.0428723094539256,50,3
G4_P3_case41.mat,7,50,0.0523292644409375,0.206666666666667,0.0400039226362907,50,3
G4_P3_case41.mat,8,50,0.0166566007313504,0.189166666666667,0.0188368689915825,50,3
G4_P3_case41.mat,9,50,0.0794499445860371,0.208333333333333,0.0586707056301715,50,3
G4_P3_case41.mat,10,50,0.143360773447636,0.208333333333333,0.102728506386184,50,3
G4_P3_case41.mat,11,50,0.155120076811611,0.208333333333333,0.110569236072286,50,3
G4_P3_case41.mat,12,50,0.069334474387945,0.208333333333333,0.0571651493450933,50,3
G4_P3_case41.mat,13,50,0.0203361212313571,0.180833333333333,0.0278834900138245,50,3
G4_P3_case41.mat,14,50,0.108338324928194,0.208333333333333,0.0788088632472697,50,3
G4_P3_case41.mat,15,50,0.0986181153029028,0.208333333333333,0.0722224473474782,50,3
G4_P3_case41.mat,16,50,0.0573882327780463,0.208333333333333,0.0432658919099181,50,3
G4_P3_case41.mat,17,50,0.0501771237258716,0.208333333333333,0.0368217896072385,50,3
G4_P3_case41.mat,18,50,0.00806925363004561,0.186666666666667,0.0140209322065024,50,3
G4_P3_case41.mat,19,50,0.0418884299104741,0.2075,0.0324443561726998,50,3
G4_P3_case41.mat,20,50,0.076677740992957,0.208333333333333,0.0552951931179057,50,3
G4_P4_case41.mat,1,50,0.145886468491899,0.206666666666667,0.134757910468166,50,3
G4_P4_case41.mat,2,50,0.165205952905795,0.208333333333333,0.140458522484837,50,3
G4_P4_case41.mat,3,50,0.184024065680489,0.208333333333333,0.152231021318529,50,3
G4_P4_case41.mat,4,50,0.177291337503729,0.208333333333333,0.14674603040958,50,3
G4_P4_case41.mat,5,50,0.178825637447335,0.2075,0.147987004253171,50,3
G4_P4_case41.mat,6,50,0.1739395834985,0.2075,0.145708205832411,50,3
G4_P4_case41.mat,7,50,0.194087671395528,0.208333333333333,0.156683157328088,50,3
G4_P4_case41.mat,8,50,0.181163477824828,0.208333333333333,0.145542328005885,50,3
G4_P4_case41.mat,9,50,0.17931046474887,0.208333333333333,0.143733327095101,50,3
G4_P4_case41.mat,10,50,0.161869999833092,0.2075,0.133811707181215,50,3
G4_P4_case41.mat,11,50,0.147831020977188,0.2075,0.126643667987931,50,3
G4_P4_case41.mat,12,50,0.1618997685575,0.208333333333333,0.134480070947109,50,3
G4_P4_case41.mat,13,50,0.15637647407036,0.208333333333333,0.131153921881771,50,3
G4_P4_case41.mat,14,50,0.16223607539905,0.208333333333333,0.136353786000924,50,3
G4_P4_case41.mat,15,50,0.186831738765344,0.208333333333333,0.151825561113341,50,3
G4_P4_case41.mat,16,50,0.163979505292672,0.2075,0.140129727764406,50,3
G4_P4_case41.mat,17,50,0.145396785982458,0.2075,0.129945846939169,50,3
G4_P4_case41.mat,18,50,0.152205893450671,0.208333333333333,0.131357465793147,50,3
G4_P4_case41.mat,19,50,0.15610842058164,0.208333333333333,0.130502579745994,50,3
G4_P4_case41.mat,20,50,0.15830237965813,0.208333333333333,0.13371025961105,50,3
G5_P1_case51.mat,1,35.2,0.0923583086663523,0.145,0.0883763753321367,35,5
G5_P1_case51.mat,2,34.8,0.0788087088619589,0.145833333333333,0.0830977785774169,35,5
G5_P1_case51.mat,3,35.2,0.0804573796963425,0.145833333333333,0.0771862608726116,35,5
G5_P1_case51.mat,4,35.2,0.0894659593599955,0.145833333333333,0.0903526788273064,35,5
G5_P1_case51.mat,5,35.2,0.119866848949558,0.145833333333333,0.115011849464168,35,5
G5_P1_case51.mat,6,35.2,0.14601039678334,0.145833333333333,0.1312176786663,35,5
G5_P1_case51.mat,7,35.2,0.148938240087384,0.145833333333333,0.138146944780234,35,5
G5_P1_case51.mat,8,35.2,0.143613581032049,0.145833333333333,0.131356586596869,35,5
G5_P1_case51.mat,9,35.2,0.145249851054466,0.145833333333333,0.133358148600072,35,5
G5_P1_case51.mat,10,35.2,0.151048842616801,0.145833333333333,0.14439219769923,35,5
G5_P1_case51.mat,11,35.2,0.140048769168877,0.146666666666667,0.12873482244589,35,5
G5_P1_case51.mat,12,35.2,0.1536951208655,0.145833333333333,0.140234241191307,35,5
G5_P1_case51.mat,13,35.2,0.131123814516092,0.145833333333333,0.123771593517895,35,5
G5_P1_case51.mat,14,35.2,0.134790679538588,0.145833333333333,0.119648743027026,35,5
G5_P1_case51.mat,15,35.2,0.137004840313412,0.146666666666667,0.119289261776819,35,5
G5_P1_case51.mat,16,35.2,0.12310950929961,0.145833333333333,0.114542170458241,35,5
G5_P1_case51.mat,17,35.2,0.120704950044142,0.145833333333333,0.112193048273097,35,5
G5_P1_case51.mat,18,35.2,0.12340475196224,0.145833333333333,0.112554198723333,35,5
G5_P2_case51.mat,1,34.8,0.0676931225854012,0.144166666666667,0.0523668334501232,35,5
G5_P2_case51.mat,2,34.8,0.0644044168987773,0.145,0.0474099799695381,35,5
G5_P2_case51.mat,3,34.8,0.0650008219516556,0.145,0.0477631109457216,35,5
G5_P2_case51.mat,4,34.8,0.0566384298940372,0.145,0.042042781498619,35,5
G5_P2_case51.mat,5,34.8,0.0521871724379328,0.145,0.0389547251578648,35,5
G5_P2_case51.mat,6,34.8,0.0525065227350436,0.145833333333333,0.0386988223452382,35,5
G5_P2_case51.mat,7,34.8,0.0533333881152842,0.145,0.0390898503763477,35,5
G5_P2_case51.mat,8,34.8,0.0539448757494113,0.145,0.0400803132557988,35,5
G5_P2_case51.mat,9,34.8,0.0549331052482841,0.145833333333333,0.041320816880523,35,5
G5_P2_case51.mat,10,34.8,0.0569231562298548,0.145,0.0418034011617907,35,5
G5_P2_case51.mat,11,34.8,0.0507784595123704,0.145,0.0373329758979848,35,5
G5_P2_case51.mat,12,34.8,0.0511981771811552,0.145,0.0375594447453326,35,5
G5_P2_case51.mat,13,34.8,0.051239733767784,0.145,0.0373900463577787,35,5
G5_P2_case51.mat,14,34.8,0.0527407146943899,0.145,0.0387984225046823,35,5
G5_P2_case51.mat,15,34.8,0.0491423674963419,0.145,0.0362056015788129,35,5
G5_P2_case51.mat,16,34.8,0.0477970124280436,0.145,0.0350611540952091,35,5
G5_P2_case51.mat,17,34.8,0.0483644161296346,0.145,0.0355257430715389,35,5
G5_P2_case51.mat,18,34.8,0.0477644739041033,0.145,0.0351892471487468,35,5
G5_P3_case51.mat,1,34.8,0.0199592571597379,0.145,0.0195387839295443,35,5
G5_P3_case51.mat,2,34.8,0.0191518394948733,0.145833333333333,0.0152118166408258,35,5
G5_P3_case51.mat,3,34.8,0.014461330397244,0.145,0.0135877983168003,35,5
G5_P3_case51.mat,4,34.8,0.0220944121613059,0.145833333333333,0.0188996994449412,35,5
G5_P3_case51.mat,5,34.8,0.0244136048163825,0.145833333333333,0.0214657731762612,35,5
G5_P3_case51.mat,6,34.8,0.0247559318235758,0.145,0.0211846016377822,35,5
G5_P3_case51.mat,7,34.8,0.0242388760622026,0.145833333333333,0.0212752753877104,35,5
G5_P3_case51.mat,8,34.8,0.0247839310373294,0.145833333333333,0.0218654278854114,35,5
G5_P3_case51.mat,9,34.8,0.0253987200197091,0.145,0.0222767922016321,35,5
G5_P3_case51.mat,10,34.8,0.0239258722473114,0.145,0.0214708806187682,35,5
G5_P3_case51.mat,11,34.8,0.0244901652534974,0.145833333333333,0.021705668419022,35,5
G5_P3_case51.mat,12,34.8,0.0256774472420717,0.145833333333333,0.022717426927127,35,5
G5_P3_case51.mat,13,34.8,0.0237208822784761,0.145,0.0211686600437661,35,5
G5_P3_case51.mat,14,34.8,0.0236563000975433,0.145833333333333,0.0220470271628746,35,5
G5_P3_case51.mat,15,34.8,0.0256908861829578,0.145833333333333,0.0229160128004421,35,5
G5_P3_case51.mat,16,34.8,0.0277575653200028,0.145,0.0245626341095727,35,5
G5_P3_case51.mat,17,34.8,0.0282689655433987,0.145,0.0248601039641087,35,5
G5_P3_case51.mat,18,34.8,0.0282910864059701,0.145833333333333,0.0249067177397123,35,5
G5_P4_case51.mat,1,34.8,0.0585788746903845,0.145833333333333,0.0612589578770865,35,5
G5_P4_case51.mat,2,34.8,0.0450484256979091,0.145,0.0353915868285923,35,5
G5_P4_case51.mat,3,34.8,0.0414345770861164,0.145833333333333,0.0338836683197649,35,5
G5_P4_case51.mat,4,34.8,0.0589826037023561,0.145,0.0474196431382141,35,5
G5_P4_case51.mat,5,34.8,0.0560883789730009,0.145833333333333,0.0444548539408373,35,5
G5_P4_case51.mat,6,34.8,0.0550547122401614,0.145,0.0421738406764562,35,5
G5_P4_case51.mat,7,34.8,0.0519547247892754,0.145,0.0403947275387003,35,5
G5_P4_case51.mat,8,34.8,0.0545886077047646,0.145,0.0426325942640365,35,5
G5_P4_case51.mat,9,34.8,0.0541882587411142,0.145,0.0442917795544386,35,5
G5_P4_case51.mat,10,34.8,0.0498857222826188,0.143333333333333,0.0438987843340786,35,5
G5_P4_case51.mat,11,34.8,0.0560495411616668,0.145,0.0440285571173262,35,5
G5_P4_case51.mat,12,34.8,0.0553918130189738,0.145833333333333,0.042506648170123,35,5
G5_P4_case51.mat,13,34.8,0.0504376578960531,0.145,0.0403233824537348,35,5
G5_P4_case51.mat,14,34.8,0.0545198748936525,0.145833333333333,0.0432314624176715,35,5
G5_P4_case51.mat,15,34.8,0.0584322827504263,0.145,0.0446776390284851,35,5
G5_P4_case51.mat,16,34.8,0.0635329940185886,0.145,0.0493513528232533,35,5
G5_P4_case51.mat,17,34.8,0.0650329131282157,0.145,0.0504639209544323,35,5
G5_P4_case51.mat,18,34.8,0.06461338509995,0.145,0.0500806208563808,35,5
G5_P4_case51.mat,19,34.8,0.0638933232312995,0.145833333333333,0.05009079074463,35,5
G6_P1_case61.mat,1,40,0.15664453416792,0.164166666666667,0.137102770740655,40,2
G6_P1_case61.mat,2,40,0.206662949359793,0.165833333333333,0.182710512783006,40,2
G6_P1_case61.mat,3,40,0.214646432461749,0.166666666666667,0.184574503662384,40,2
G6_P1_case61.mat,4,40,0.214198944560085,0.165833333333333,0.177056964060591,40,2
G6_P1_case61.mat,5,40,0.193193617688863,0.165833333333333,0.167047631768511,40,2
G6_P1_case61.mat,6,40,0.200313966866974,0.166666666666667,0.171104724979238,40,2
G6_P1_case61.mat,7,40,0.207319988722719,0.165833333333333,0.178149852955262,40,2
G6_P1_case61.mat,8,40,0.218800113672873,0.165833333333333,0.190388484385604,40,2
G6_P1_case61.mat,9,40,0.238465474331052,0.166666666666667,0.201532280862165,40,2
G6_P1_case61.mat,10,40,0.224982779426559,0.165833333333333,0.196913341496122,40,2
G6_P1_case61.mat,11,40,0.240287717113291,0.165833333333333,0.204456412245153,40,2
G6_P1_case61.mat,12,40,0.211848686080598,0.166666666666667,0.177352586848148,40,2
G6_P1_case61.mat,13,40,0.205191696750903,0.165833333333333,0.174000136155523,40,2
G6_P1_case61.mat,14,40,0.197678795929249,0.165833333333333,0.169003833764974,40,2
G6_P1_case61.mat,15,40,0.206749757912376,0.166666666666667,0.175465373576222,40,2
G6_P1_case61.mat,16,40,0.205799991476947,0.165833333333333,0.18039753946777,40,2
G6_P1_case61.mat,17,40,0.201851175147266,0.165833333333333,0.17148191547851,40,2
G6_P1_case61.mat,18,40,0.14947359966917,0.165833333333333,0.148304326548865,40,2
G6_P2_case61.mat,1,40.4,0.0923938253224979,0.165833333333333,0.0946661234129232,40,2
G6_P2_case61.mat,2,40,0.151052364125989,0.1675,0.168562467705843,40,2
G6_P2_case61.mat,3,40,0.176867799314846,0.1675,0.183847802932996,40,2
G6_P2_case61.mat,4,40.4,0.145068829672963,0.1675,0.150650229872707,40,2
G6_P2_case61.mat,5,40,0.126296499739043,0.1675,0.137221852885395,40,2
G6_P2_case61.mat,6,40,0.126696023071555,0.1675,0.134515052810943,40,2
G6_P2_case61.mat,7,40,0.121064171715458,0.1675,0.126641427487657,40,2
G6_P2_case61.mat,8,40,0.124497090374513,0.1675,0.126358876998795,40,2
G6_P2_case61.mat,9,40,0.11236214731034,0.1675,0.120125341263615,40,2
G6_P2_case61.mat,10,40,0.121106940479311,0.1675,0.125969033603549,40,2
G6_P2_case61.mat,11,40.4,0.102590548321559,0.1675,0.114291393878854,40,2
G6_P2_case61.mat,12,40,0.0955691158413693,0.1675,0.103509379652371,40,2
G6_P2_case61.mat,13,40,0.110610815304659,0.1675,0.116022890463832,40,2
G6_P2_case61.mat,14,40,0.090733141378812,0.166666666666667,0.0970755926822985,40,2
G6_P2_case61.mat,15,40.4,0.0966542652134321,0.1675,0.10232147202511,40,2
G6_P2_case61.mat,16,40,0.103669545730149,0.166666666666667,0.103604688201435,40,2
G6_P2_case61.mat,17,40,0.0961802065704067,0.166666666666667,0.0973521938159295,40,2
G6_P2_case61.mat,18,40,0.110925278023505,0.166666666666667,0.0899279018534802,40,2
G6_P3_case61.mat,1,40,0.0616323700951888,0.166666666666667,0.0504960466507504,40,2
G6_P3_case61.mat,2,40,0.059035776350891,0.166666666666667,0.0443047903703503,40,2
G6_P3_case61.mat,3,40,0.0582358688032674,0.166666666666667,0.0429463500647185,40,2
G6_P3_case61.mat,4,40,0.0584925928683839,0.1675,0.0434516464155563,40,2
G6_P3_case61.mat,5,40,0.0594723137350684,0.166666666666667,0.0444846653674065,40,2
G6_P3_case61.mat,6,40,0.0561404130324934,0.166666666666667,0.0420325646760428,40,2
G6_P3_case61.mat,7,40,0.048994074000683,0.166666666666667,0.0368867052453474,40,2
G6_P3_case61.mat,8,40,0.050520952453338,0.166666666666667,0.0375333922659756,40,2
G6_P3_case61.mat,9,40,0.0435505987227661,0.166666666666667,0.0330587632307671,40,2
G6_P3_case61.mat,10,40,0.0528042563550015,0.166666666666667,0.0390043074477412,40,2
G6_P3_case61.mat,11,40,0.0455872541165706,0.166666666666667,0.035342044444979,40,2
G6_P3_case61.mat,12,40,0.0567108410086004,0.166666666666667,0.0420276578784779,40,2
G6_P3_case61.mat,13,40,0.0602395203206815,0.166666666666667,0.0449288882312846,40,2
G6_P3_case61.mat,14,40,0.0682588842476465,0.166666666666667,0.050565705350325,40,2
G6_P3_case61.mat,15,40,0.067674586981856,0.166666666666667,0.0504770503052198,40,2
G6_P3_case61.mat,16,40,0.0678955047913329,0.166666666666667,0.0501470020834666,40,2
G6_P3_case61.mat,17,40,0.0656469262710224,0.166666666666667,0.0491873471111344,40,2
G6_P3_case61.mat,18,40,0.0555545571946306,0.1675,0.0441772194886169,40,2
G6_P4_case61.mat,1,40,0.104765688261949,0.165833333333333,0.0910261884164018,40,2
G6_P4_case61.mat,2,40,0.150291457875898,0.166666666666667,0.107238028672707,40,2
G6_P4_case61.mat,3,40,0.159832765336037,0.166666666666667,0.113565243165618,40,2
G6_P4_case61.mat,4,40,0.144701960392692,0.166666666666667,0.103527551561136,40,2
G6_P4_case61.mat,5,40,0.139561977721655,0.166666666666667,0.0994602871594322,40,2
G6_P4_case61.mat,6,40,0.14010741134902,0.166666666666667,0.0997793855593853,40,2
G6_P4_case61.mat,7,40,0.1476835227298,0.166666666666667,0.105320860856069,40,2
G6_P4_case61.mat,8,40,0.162197629137777,0.166666666666667,0.115275108639479,40,2
G6_P4_case61.mat,9,40,0.171039291387327,0.166666666666667,0.121948579497246,40,2
G6_P4_case61.mat,10,40,0.181689786209257,0.165833333333333,0.129238789270252,40,2
G6_P4_case61.mat,11,40,0.172776708586911,0.166666666666667,0.124497072219913,40,2
G6_P4_case61.mat,12,40,0.143283803044272,0.166666666666667,0.102428470028995,40,2
G6_P4_case61.mat,13,40,0.136640595974345,0.166666666666667,0.0975891203589906,40,2
G6_P4_case61.mat,14,40,0.133196026065444,0.166666666666667,0.0949240572024353,40,2
G6_P4_case61.mat,15,40,0.133294422423494,0.166666666666667,0.0950249801286536,40,2
G6_P4_case61.mat,16,40,0.135348690490512,0.166666666666667,0.0963066212231544,40,2
G6_P4_case61.mat,17,40,0.128005219172366,0.166666666666667,0.0913201880723769,40,2
G6_P4_case61.mat,18,40,0.108890507018115,0.165833333333333,0.0781704611127777,40,2
G7_P1_case71.mat,1,45.2,0.568527533629526,0.188333333333333,0.425352140488805,45,3
G7_P1_case71.mat,2,45.2,0.640444958102919,0.188333333333333,0.464092238163326,45,3
G7_P1_case71.mat,3,45.2,0.63855082378971,0.1875,0.461280967145066,45,3
G7_P1_case71.mat,4,45.2,0.7094189376087,0.1875,0.520105846744891,45,3
G7_P1_case71.mat,5,45.2,0.849865370364872,0.1875,0.605916444057438,45,3
G7_P1_case71.mat,6,45.2,0.511626430529431,0.1875,0.382865241035557,45,3
G7_P1_case71.mat,7,45.2,0.418669789420681,0.188333333333333,0.313743293643151,45,3
G7_P1_case71.mat,8,45.2,0.590825216318776,0.188333333333333,0.423570832602271,45,3
G7_P1_case71.mat,9,45.2,0.707636517605923,0.188333333333333,0.509807386921071,45,3
G7_P1_case71.mat,10,45.2,0.724707486050546,0.188333333333333,0.520443914627564,45,3
G7_P1_case71.mat,11,45.2,0.508293752648796,0.1875,0.361691065987347,45,3
G7_P1_case71.mat,12,45.2,0.549175912648512,0.1875,0.391172107908313,45,3
G7_P1_case71.mat,13,45.2,0.513373482946219,0.1875,0.365178411333293,45,3
G7_P1_case71.mat,14,45.2,0.645094924085844,0.1875,0.467458778675557,45,3
G7_P1_case71.mat,15,45.2,0.704359390953329,0.188333333333333,0.507573895623119,45,3
G7_P1_case71.mat,16,45.2,0.710433111535789,0.188333333333333,0.507423621393707,45,3
G7_P1_case71.mat,17,45.2,0.699153943509949,0.188333333333333,0.496886142554769,45,3
G7_P1_case71.mat,18,45.2,0.662170477834343,0.188333333333333,0.472847394757216,45,3
G7_P2_case71.mat,1,44.8,0.0786685005060378,0.184166666666667,0.063199466470652,45,3
G7_P2_case71.mat,2,44.8,0.0792680224377238,0.186666666666667,0.0564224045961215,45,3
G7_P2_case71.mat,3,44.8,0.0767538643055901,0.186666666666667,0.055795436078917,45,3
G7_P2_case71.mat,4,44.8,0.0833522051655489,0.186666666666667,0.0594313327356651,45,3
G7_P2_case71.mat,5,44.8,0.100002609836751,0.186666666666667,0.0723965270856575,45,3
G7_P2_case71.mat,6,44.8,0.114181603094761,0.186666666666667,0.0820887345305665,45,3
G7_P2_case71.mat,7,44.8,0.0849892640182612,0.186666666666667,0.0608291243207316,45,3
G7_P2_case71.mat,8,44.8,0.0704433292740806,0.186666666666667,0.0502319639690238,45,3
G7_P2_case71.mat,9,44.8,0.0629282372023774,0.186666666666667,0.0448745441155551,45,3
G7_P2_case71.mat,10,44.8,0.0670295677047094,0.186666666666667,0.0479927761532271,45,3
G7_P2_case71.mat,11,44.8,0.0685213493833776,0.186666666666667,0.0503831568090462,45,3
G7_P2_case71.mat,12,44.8,0.0789806427825775,0.186666666666667,0.0565699493770254,45,3
G7_P2_case71.mat,13,44.8,0.0873601143607719,0.186666666666667,0.0625602304075349,45,3
G7_P2_case71.mat,14,44.8,0.107724180089226,0.186666666666667,0.077004066043029,45,3
G7_P2_case71.mat,15,44.8,0.0957084648753054,0.186666666666667,0.0687584146520025,45,3
G7_P2_case71.mat,16,44.8,0.0852092700685782,0.186666666666667,0.0608230740941158,45,3
G7_P2_case71.mat,17,44.8,0.0837140196277505,0.186666666666667,0.0600890781892055,45,3
G7_P2_case71.mat,18,44.8,0.0845365537599085,0.186666666666667,0.0604496650908199,45,3
G7_P3_case71.mat,1,45.2,0.0156295395670975,0.185833333333333,0.0145607195346812,45,3
G7_P3_case71.mat,2,45.2,0.0189582090602825,0.186666666666667,0.0157120482874562,45,3
G7_P3_case71.mat,3,45.2,0.0172646279991914,0.1875,0.0133095420152354,45,3
G7_P3_case71.mat,4,45.2,0.0205723980691142,0.1875,0.0162142434014294,45,3
G7_P3_case71.mat,5,45.2,0.0283852801072947,0.188333333333333,0.0207207439116258,45,3
G7_P3_case71.mat,6,45.2,0.0240191034620254,0.188333333333333,0.0174828864269674,45,3
G7_P3_case71.mat,7,45.2,0.0174864619921252,0.188333333333333,0.0134122021348884,45,3
G7_P3_case71.mat,8,45.2,0.0140333896226006,0.188333333333333,0.0112063819112179,45,3
G7_P3_case71.mat,9,45.2,0.0112850816647028,0.179166666666667,0.0106953346476565,45,3
G7_P3_case71.mat,10,45.2,0.0108327795722886,0.18,0.00987599152627823,45,3
G7_P3_case71.mat,11,45.2,0.0149566306072059,0.188333333333333,0.0118672930404125,45,3
G7_P3_case71.mat,12,45.2,0.0161825225792962,0.1875,0.0125039210628112,45,3
G7_P3_case71.mat,13,45.2,0.0188966948681966,0.1875,0.0145060903263147,45,3
G7_P3_case71.mat,14,45.2,0.0228350666728677,0.188333333333333,0.0180231207093094,45,3
G7_P3_case71.mat,15,45.2,0.0200267730015178,0.188333333333333,0.0154327247630903,45,3
G7_P3_case71.mat,16,45.2,0.0197238633976697,0.1875,0.0148153293294025,45,3
G7_P3_case71.mat,17,45.2,0.0188679840554052,0.1875,0.0145357707815598,45,3
G7_P3_case71.mat,18,45.2,0.0182851028547207,0.1875,0.01464623478809,45,3
G7_P4_case71.mat,1,44.8,0.0943055153687517,0.185,0.0767995510869437,45,3
G7_P4_case71.mat,2,44.8,0.106327237366782,0.186666666666667,0.0767474071712344,45,3
G7_P4_case71.mat,3,44.8,0.105097719022741,0.186666666666667,0.0752416643255525,45,3
G7_P4_case71.mat,4,44.8,0.111357608484253,0.186666666666667,0.081020304904022,45,3
G7_P4_case71.mat,5,44.8,0.129305087347473,0.186666666666667,0.0934962201255887,45,3
G7_P4_case71.mat,6,44.8,0.0946475185214095,0.186666666666667,0.0701649779356618,45,3
G7_P4_case71.mat,7,44.8,0.102410017596038,0.186666666666667,0.0738530354330931,45,3
G7_P4_case71.mat,8,44.8,0.136642186141532,0.186666666666667,0.0972116863104975,45,3
G7_P4_case71.mat,9,44.8,0.153709439690322,0.186666666666667,0.109906783132584,45,3
G7_P4_case71.mat,10,44.8,0.158007012363521,0.186666666666667,0.112359092234405,45,3
G7_P4_case71.mat,11,44.8,0.116981326215695,0.186666666666667,0.0831580256917999,45,3
G7_P4_case71.mat,12,44.8,0.120435665704179,0.186666666666667,0.0855378837366027,45,3
G7_P4_case71.mat,13,44.8,0.103396293141,0.186666666666667,0.0741928752512124,45,3
G7_P4_case71.mat,14,44.8,0.108172401016547,0.186666666666667,0.0773468145371563,45,3
G7_P4_case71.mat,15,44.8,0.117746236895562,0.186666666666667,0.083956743083275,45,3
G7_P4_case71.mat,16,44.8,0.11836234659018,0.186666666666667,0.0839665860767035,45,3
G7_P4_case71.mat,17,44.8,0.115863070687849,0.186666666666667,0.0824093065242705,45,3
G7_P4_case71.mat,18,44.8,0.111007394048214,0.186666666666667,0.0788038019797053,45,3
G8_P1_case81.mat,1,50,0.164331466329999,0.205833333333333,0.126227599433382,50,5
G8_P1_case81.mat,2,50,0.142780979340167,0.2075,0.101388487343358,50,5
