file,segment,rms_acc,rms_vel,damping_ratio,peak_vel,rms_pos,amplitude,zcr,rms,dominant_freq,inc_deg,inc_loc,damp,damp_loc,freq,freq_loc
G6_P5_case63.mat,6,0.0230931673631466,0.0111507220926137,-0.0176096214322361,0.0218624132049355,0.00917531047133324,0.00153500941627186,0.0541666666666667,0.0230931673631466,32.8,0,0,1,6,0,0
G6_P5_case63.mat,7,0.101557849215771,0.0546521028517751,0.123131502710277,0.102026488800849,0.0590055021298288,0.00363711354339851,0.0266666666666667,0.101557849215771,31.6,0,0,1,6,0,0
G6_P5_case63.mat,8,0.154144484612463,0.027371254226931,-0.0110553478404623,0.0375588874278292,0.0317437933939796,0.004465950867552,0.0283333333333333,0.154144484612463,32.4,0,0,1,6,0,0
G6_P5_case63.mat,9,0.0161391239304076,0.00953141264648605,-0.0925926030535592,0.0137619358304879,0.0102006150590997,0.000986875907971346,0.0533333333333333,0.0161391239304076,34,0,0,1,6,0,0
G6_P5_case63.mat,10,0.0215613311574935,0.0117861014282903,-0.0147415680625956,0.0200999246977128,0.0113926262367517,0.00118660211297145,0.075,0.0215613311574935,38,0,0,1,6,0,0
G6_P5_case63.mat,11,0.181078521308441,0.00580141459215176,-0.00290953010874992,0.0115010733538065,0.00630840066047242,0.00139743753547628,0.0766666666666667,0.181078521308441,32.8,0,0,1,6,0,0
G6_P5_case63.mat,12,0.0726723091798277,0.00845091160704908,0.427840774474447,0.0153997290903082,0.00971155229273913,0.00210994502956715,0.0875,0.0726723091798277,27.6,0,0,1,6,0,0
G6_P5_case63.mat,13,0.0129164837749784,0.00612750116659503,-0.012297220145975,0.00964233026295627,0.00605327821004388,0.000631216012893922,0.0916666666666667,0.0129164837749784,40,0,0,1,6,0,0
G6_P5_case63.mat,14,0.0340191568227265,0.0074841815232742,0.367247237999139,0.0163692191823718,0.00694884224081596,0.00125554650100241,0.0641666666666667,0.0340191568227265,30.8,0,0,1,6,0,0
G6_P5_case63.mat,15,0.283980001615163,0.0154205248138663,0.0377207989571411,0.0510420884346787,0.0119806795255824,0.00150371738260423,0.0383333333333333,0.283980001615163,31.2,0,0,1,6,0,0
G7_P5_case73.mat,1,0.151885795269715,0.166130711835218,-0.000680493099867514,0.25161695375681,0.18000783231083,0.00181817579211046,0.025,0.151885795269715,33.2,0,0,1,4,0,0
G7_P5_case73.mat,2,0.143830783890809,0.150491467781198,0.414266916113919,0.256250654515067,0.15246061699291,0.00246859051004611,0.0316666666666667,0.143830783890809,32,0,0,1,4,0,0
G7_P5_case73.mat,3,0.0996202029232869,0.141426615592638,0.0855881446074774,0.245439290501006,0.136425538617788,0.00202613781936276,0,0.0996202029232869,33.2,0,0,1,4,0,0
G7_P5_case73.mat,4,0.0993635893921545,0.141982982285543,-0.0254700239929466,0.245906479628969,0.137326027402374,0.00135773078760165,0,0.0993635893921545,33.2,0,0,1,4,0,0
G7_P5_case73.mat,5,0.100994917839491,0.143180908019581,-0.0264485183254686,0.24926004182357,0.137436098267499,0.00128920523788805,0,0.100994917839491,32.8,0,0,1,4,0,0
G7_P5_case73.mat,6,0.102985859090095,0.147977966098409,-0.0269216169780342,0.254183253946892,0.144261608060619,0.00107181855056545,0,0.102985859090095,33.2,0,0,1,4,0,0
G7_P5_case73.mat,7,0.127466683631523,0.116492255439097,-0.0139992187522728,0.246400343244335,0.103425024932892,0.00394044669806251,0.0158333333333333,0.127466683631523,32.4,0,0,1,4,0,0
G7_P5_case73.mat,8,0.134131255788067,0.141684136961683,-0.082005994080431,0.246730879470885,0.131990322941656,0.00233077827308258,0.0158333333333333,0.134131255788067,32.8,0,0,1,4,0,0
G7_P5_case73.mat,9,0.0995030670148725,0.142682090860313,0.000307810127072121,0.247022209687199,0.138083271291599,0.000727545473549297,0,0.0995030670148725,39.2,0,0,1,4,0,0
G7_P5_case73.mat,10,0.102053654945412,0.145410701213606,0.0284646781444783,0.252031351256403,0.141349628889049,0.000634539488996474,0,0.102053654945412,37.2,0,0,1,4,0,0
G7_P5_case73.mat,11,0.112609345838505,0.146087393457793,0.0317724406787371,0.254334624514111,0.140963817386971,0.000582993304027493,0.0116666666666667,0.112609345838505,39.6,0,0,1,4,0,0
G7_P5_case73.mat,12,0.175944294531482,0.139933319211743,-0.0121782779744375,0.245634747320697,0.13521412967227,0.00285506467211823,0.0266666666666667,0.175944294531482,32.4,0,0,1,4,0,0
G7_P5_case73.mat,13,0.101936014306045,0.145857944839052,-0.0264299934533673,0.253318334185413,0.140688976728123,0.000502600153696045,0,0.101936014306045,30.8,0,0,1,4,0,0
G7_P5_case73.mat,14,0.104984229150303,0.147694590098649,0.013591491456223,0.25569000547003,0.14311686946992,0.00138085120980189,0,0.104984229150303,32.8,0,0,1,4,0,0
G7_P5_case73.mat,15,0.157657428608853,0.153632893760259,0.000694211431576902,0.257742845758532,0.150836604849286,0.00251940438976554,0.0216666666666667,0.157657428608853,33.6,0,0,1,4,0,0
G7_P5_case73.mat,16,0.204635624709722,0.169002730092942,-0.00263130600113798,0.286345246467606,0.163318143499385,0.00298960150617672,0.0341666666666667,0.204635624709722,34,0,0,1,4,0,0
G8_P5_case83.mat,1,0.199912856233584,0.0880918161663722,0.00436711535639433,0.187345728797187,0.0430425760484522,0.00231845245505886,0.0175,0.199912856233584,33.2,0,0,1,5,0,0
G8_P5_case83.mat,2,0.174981398769621,0.110532511557226,0.21513751052503,0.19009482574765,0.101980391939051,0.00313603976950319,0.0408333333333333,0.174981398769621,33.2,0,0,1,5,0,0
G8_P5_case83.mat,3,0.0818075174296938,0.106864167776981,0.304995697733442,0.187487696898914,0.102541163508536,0.00222206889923745,0.00333333333333333,0.0818075174296938,33.2,0,0,1,5,0,0
G8_P5_case83.mat,4,0.0774666886585955,0.108836052431605,0.0005744916795343,0.187667852699339,0.105688582425567,0.00297736544923372,0,0.0774666886585955,33.2,0,0,1,5,0,0
G8_P5_case83.mat,5,0.0763039417894855,0.106573370389313,0.00184217609084094,0.184029570446481,0.103100777948859,0.00231044157666259,0,0.0763039417894855,33.2,0,0,1,5,0,0
G8_P5_case83.mat,6,0.07676012441887,0.104005420545344,0.119030674542,0.177252585690999,0.102254733765855,0.00158038711274694,0.00333333333333333,0.07676012441887,32.4,0,0,1,5,0,0
G8_P5_case83.mat,7,0.129394620800772,0.137635689277504,-0.0281073373627743,0.199991265714847,0.138417135134289,0.00418127563044654,0.0241666666666667,0.129394620800772,31.6,0,0,1,5,0,0
G8_P5_case83.mat,8,0.143607594828221,0.11093705183552,-0.0976694612574615,0.190744387919217,0.110091171891601,0.00231541884016541,0.0141666666666667,0.143607594828221,32.8,0,0,1,5,0,0
G8_P5_case83.mat,9,0.0753158696156066,0.106190524925631,0.0054435987354263,0.182074697564294,0.102658579168193,0.00112933502495267,0,0.0753158696156066,32.8,0,0,1,5,0,0
G8_P5_case83.mat,10,0.0697253680239636,0.0973272403780922,-0.00474260849000779,0.162609948953055,0.0968164022327674,0.00207290316752616,0.00666666666666667,0.0697253680239636,39.2,0,0,1,5,0,0
G8_P5_case83.mat,11,0.123011609078576,0.0780975983369025,0.0376717261510236,0.139457059952917,0.0748145813820655,0.00130516106550024,0.0533333333333333,0.123011609078576,38.4,0,0,1,5,0,0
G8_P5_case83.mat,12,0.151035437922785,0.0963155581135891,-0.0805467378797757,0.170251720521474,0.0885408842563322,0.00245614513844624,0.0358333333333333,0.151035437922785,32.4,0,0,1,5,0,0
G8_P5_case83.mat,13,0.0717467533099937,0.0969131787319948,0.0140231468672853,0.168187175647719,0.093661855612985,0.00135758380450952,0.00166666666666667,0.0717467533099937,28,0,0,1,5,0,0
G8_P5_case83.mat,14,0.0720265097568085,0.0944144840563516,-0.0635223249188419,0.16045067334149,0.0934054162313506,0.00139141416808048,0.01,0.0720265097568085,38.8,0,0,1,5,0,0
G8_P5_case83.mat,15,0.25324599136801,0.0890412703802414,0.00117009903614463,0.172794803449422,0.0792971709063287,0.00301114852899032,0.0266666666666667,0.25324599136801,32.8,0,0,1,5,0,0
G8_P5_case86.mat,1,0.258966084977069,0.0536246418209428,0.0921347011073218,0.0944147428241949,0.0302729390574901,0.00627313164452957,0.04,0.258966084977069,39.6,0,0,1,5,40,6
