file,segment,rms_acc,rms_vel,damping_ratio,peak_vel,rms_pos,amplitude,zcr,rms,dominant_freq,skewness,kurtosis,inc_deg,inc_loc,damp,damp_loc,freq,freq_loc
G0_P3_case_perfect.mat,23,0.458984842478178,0.517652534961383,0.0311084715619397,0.896895549773604,0.400378586484713,0.00183018623010938,0,0.458984842478178,31.5,-0.13474810603889,2.99415861251218,0,0,0,0,0,0
G0_P3_case_perfect.mat,24,0.491873094162516,0.536122077132737,0.0276079352665777,0.947629377643332,0.41079582190862,0.00124802946338524,0,0.491873094162516,31,-0.0176260368449531,2.51427245094972,0,0,0,0,0,0
G0_P4_case_perfect.mat,1,0.137687166939715,0.142499666196574,0.281206403324837,0.239817249158899,0.113587509037122,0.00371583915948661,0.003125,0.137687166939715,29.5,-3.05050468154469,106.877670585177,0,0,0,0,0,0
G0_P4_case_perfect.mat,2,0.131608342041043,0.140882781195258,0.0568243214099003,0.250141190580286,0.108261908132523,0.00260724201794063,0.00208333333333333,0.131608342041043,46,0.265909439402937,4.76754194425659,0,0,0,0,0,0
G0_P4_case_perfect.mat,3,0.142783524444426,0.15874309809602,-0.0125727243548215,0.272984381682231,0.122998366946539,0.00372305166506917,0,0.142783524444426,32,-0.0929158043034702,3.8891790090582,0,0,0,0,0,0
G0_P4_case_perfect.mat,4,0.144137144549231,0.161355033019359,-0.0479899724625722,0.272981412151465,0.124571604294127,0.00287956901780706,0.00208333333333333,0.144137144549231,37.5,-0.0951553329309273,3.79871411209843,0,0,0,0,0,0
G0_P4_case_perfect.mat,5,0.145545203951813,0.161822264795336,-0.0316148839212734,0.2801185850648,0.123918107216997,0.00419539170915761,0.00416666666666667,0.145545203951813,46,-1.08272268760466,7.67845890823779,0,0,0,0,0,0
G0_P4_case_perfect.mat,6,0.179208413574612,0.184554282947499,0.118496344736729,0.309072789047386,0.145200029200886,0.0053044809172105,0.01875,0.179208413574612,38.5,0.483667102258535,5.43601777654391,0,0,0,0,0,0
G0_P4_case_perfect.mat,7,0.146582646805637,0.163025976285025,-0.0252156145890796,0.279889726186507,0.128197955974673,0.00216478812196557,0,0.146582646805637,38.5,-0.0422917042076336,2.7131813000452,0,0,0,0,0,0
G0_P4_case_perfect.mat,8,0.14447913101093,0.154955400248155,0.117428532228399,0.267498445492729,0.120224691899918,0.00181757620217522,0.00625,0.14447913101093,45.5,-0.0469056994079985,2.55825298186306,0,0,0,0,0,0
G0_P4_case_perfect.mat,9,0.152827761874776,0.159829216290204,-0.135022849197991,0.280473726928289,0.125150554519953,0.00226107790886694,0,0.152827761874776,33,0.0596953038712813,2.30397210648303,0,0,0,0,0,0
G0_P4_case_perfect.mat,10,0.167771739737628,0.167121908461104,0.0309528766278706,0.288099727985562,0.130067306569259,0.00311230975523213,0.0125,0.167771739737628,30.5,-0.067458510315029,4.47222434535873,0,0,0,0,0,0
G0_P4_case_perfect.mat,11,0.172926154825766,0.157237506093469,0.113902247173401,0.263972993956089,0.12759266904271,0.016954708483864,0.0416666666666667,0.172926154825766,31.5,-0.118570229523267,5.28854343744347,0,0,0,0,0,0
G0_P4_case_perfect.mat,12,0.154949030210823,0.158968053197068,0.136753953576237,0.276843107907969,0.122917325905673,0.00795338755761089,0.0145833333333333,0.154949030210823,38.5,0.140044569069946,4.61575317497975,0,0,0,0,0,0
G0_P4_case_perfect.mat,13,0.147006125436983,0.152616695552317,-0.0549073246030357,0.270094724930258,0.116507343300771,0.0106342357645829,0.0145833333333333,0.147006125436983,37,0.203035320731384,5.12650871213258,0,0,0,0,0,0
G0_P4_case_perfect.mat,14,0.168308347739985,0.155744496074384,-0.110635089998616,0.265117187214591,0.122513415990234,0.0200294652299732,0.0416666666666667,0.168308347739985,32.5,0.137308640061931,3.7284787366458,0,0,0,0,0,0
G0_P4_case_perfect.mat,15,0.14385014895064,0.154179101568594,-0.0309445645173629,0.264010281421738,0.11974566485135,0.00464206428836215,0.00208333333333333,0.14385014895064,32,0.0911459850257991,2.33899225110606,0,0,0,0,0,0
G0_P4_case_perfect.mat,16,0.144722163642139,0.15302578308666,0.107699470354386,0.268607805684077,0.116646440004599,0.00304071302991048,0.00208333333333333,0.144722163642139,32,-0.20644290974433,2.37595401096787,0,0,0,0,0,0
G0_P4_case_perfect.mat,17,0.153626726691656,0.166911826145272,0.0935890238620085,0.285516157058996,0.130974234548181,0.00444671259074831,0.00208333333333333,0.153626726691656,32,-0.0498528958571774,2.29222988665089,0,0,0,0,0,0
G0_P4_case_perfect.mat,18,0.152763256422661,0.163039258641479,0.0365784342053041,0.280281678346078,0.128321053680278,0.00300276250133165,0,0.152763256422661,32.5,0.0340079754799478,2.38707278486369,0,0,0,0,0,0
G0_P4_case_perfect.mat,19,0.16600410985619,0.164018919779446,-0.348481306891835,0.278188671085756,0.130601483192553,0.00596890417436446,0.0208333333333333,0.16600410985619,39.5,-0.551640198315758,7.46497287282366,0,0,0,0,0,0
G0_P4_case_perfect.mat,20,0.134943627983091,0.151969425224885,-0.0375649462499742,0.264521930824726,0.117914749282605,0.00326870000470174,0,0.134943627983091,32,0.182921136130919,3.37841669426902,0,0,0,0,0,0
G0_P4_case_perfect.mat,21,0.160390323694201,0.151109477957981,0.0177032184229212,0.265231268503222,0.116856280311549,0.0192346795540976,0.0375,0.160390323694201,31.5,0.0650104533926859,4.61037692959038,0,0,0,0,0,0
G0_P4_case_perfect.mat,22,0.189046580609318,0.152032861892198,-0.275828256828922,0.263495747057258,0.11715226901418,0.0441478548444747,0.0979166666666667,0.189046580609318,29.5,-0.0504735627286205,2.07016483635606,0,0,0,0,0,0
G0_P4_case_perfect.mat,23,0.157440901967114,0.158563490968893,0.0367586018757145,0.280467112330063,0.121191079964546,0.0157087961942513,0.0229166666666667,0.157440901967114,29.5,-0.152235338158889,3.21250502076409,0,0,0,0,0,0
G0_P4_case_perfect.mat,24,0.150610603511405,0.167174867843935,-0.0032916720480748,0.288370648178033,0.130833444759237,0.00295428325048302,0.00208333333333333,0.150610603511405,32,-0.336838731682201,3.18212896004674,0,0,0,0,0,0
G0_P5_case_perfect.mat,1,0.188105495937964,0.0343671613810675,-0.010714960306733,0.0809796320432315,0.0121383712980817,0.00189034606496447,0.01875,0.188105495937964,33.5,0.984936376642037,4.30487608728332,0,0,0,0,0,0
G0_P5_case_perfect.mat,2,0.163366392403319,0.0387240021910596,-0.000382732573808351,0.0823994416523749,0.0275641815882152,0.0020386179848572,0.0364583333333333,0.163366392403319,33,0.0405456422924209,2.93064002415073,0,0,0,0,0,0
G0_P5_case_perfect.mat,3,0.0862634368085503,0.0493144223609807,-0.0955573876707296,0.0857299013933625,0.0373733025355773,0.00287745321381092,0.0385416666666667,0.0862634368085503,34.5,-0.217958701009154,6.86234895169431,0,0,0,0,0,0
G0_P5_case_perfect.mat,4,0.047640107834344,0.0464707789366816,0.425461251524179,0.0812548325986303,0.03656053285937,0.00262115036389553,0.0208333333333333,0.047640107834344,33.5,0.0901374223277156,2.65471223087007,0,0,0,0,0,0
