file,segment,rms_acc,rms_vel,damping_ratio,peak_vel,rms_pos,amplitude,zcr,rms,dominant_freq,inc_deg,inc_loc,damp,damp_loc,freq,freq_loc
G2_P5_case25.mat,12,0.161558554283028,0.103430003697034,0.00459700467015556,0.176958327612154,0.0999133229827802,0.00215072062607891,0.0133333333333333,0.161558554283028,37.6,4,5,0,0,35,6
G2_P5_case25.mat,13,0.0693433025644696,0.0948042569617621,-0.0148445784528776,0.165381451122112,0.0915477687050636,0.00100782802956538,0,0.0693433025644696,32.8,4,5,0,0,35,6
G2_P5_case25.mat,14,0.0740465557936811,0.0970820668537995,0.0264261631473188,0.168970582642486,0.0936678536327555,0.00139990846077653,0.005,0.0740465557936811,34,4,5,0,0,35,6
G2_P5_case25.mat,15,0.120660400715194,0.0992508760219083,0.0308248103487352,0.170041716117865,0.0924731186122043,0.00170262663627183,0.0216666666666667,0.120660400715194,33.2,4,5,0,0,35,6
G3_P5_case32.mat,1,0.375075499451881,0.540461047993941,0.000595943547619427,0.923914224823688,0.532065451401061,0.000718196567087602,0,0.375075499451881,33.2,3,4,0,0,0,0
G3_P5_case32.mat,2,0.370277376177056,0.533321594270235,0.0188189072364095,0.921805145783694,0.518499863372396,0.000813054554516356,0,0.370277376177056,31.6,3,4,0,0,0,0
G3_P5_case32.mat,3,0.368489297482612,0.530865033661197,-0.00076162984337401,0.920211093256725,0.513316248528743,0.000562866413387498,0,0.368489297482612,32.8,3,4,0,0,0,0
G3_P5_case32.mat,4,0.369654756625793,0.532794433589197,0.00240044606442874,0.923280654753444,0.515260157560527,0.0011398250059612,0,0.369654756625793,33.2,3,4,0,0,0,0
G3_P5_case32.mat,5,0.369616710324796,0.53285522750176,-0.00306214023781097,0.923162667036799,0.515589676156079,0.00079428718009039,0,0.369616710324796,33.2,3,4,0,0,0,0
G3_P5_case32.mat,6,0.369697403287759,0.533530459469095,-0.00316110107846238,0.923295307335832,0.51644844605865,0.000437694600595333,0,0.369697403287759,33.2,3,4,0,0,0,0
G3_P5_case32.mat,7,0.371913537554177,0.528004576399061,0.00296687406346467,0.925467803733486,0.506347568154236,0.00141433333809325,0,0.371913537554177,32.8,3,4,0,0,0,0
G3_P5_case32.mat,8,0.374707633035965,0.534726968321042,0.00332352695732846,0.924984472328853,0.517866482945474,0.000658051429859886,0.00166666666666667,0.374707633035965,31.6,3,4,0,0,0,0
G3_P5_case32.mat,9,0.369900395347386,0.533737555201246,-0.000261466740203361,0.923923869986643,0.516544488179499,0.000207929335701952,0,0.369900395347386,38,3,4,0,0,0,0
G3_P5_case32.mat,10,0.37043277908657,0.533571190665029,-0.00118403145143991,0.924807221079274,0.516167763265482,0.000304189192104145,0,0.37043277908657,40,3,4,0,0,0,0
G3_P5_case32.mat,11,0.371415734325843,0.534079857588787,-0.00679245457427933,0.924851913281689,0.516672002121003,0.000222981592091936,0,0.371415734325843,37.6,3,4,0,0,0,0
G3_P5_case32.mat,12,0.390960621404784,0.504671673576028,0.0130931782064149,0.870380044981717,0.496705536825029,0.00285039206227549,0.00833333333333333,0.390960621404784,31.2,3,4,0,0,0,0
G3_P5_case32.mat,13,0.371520668194823,0.536002824066057,-0.00131244792257624,0.927886766826613,0.51914633409038,0.00018565018806015,0,0.371520668194823,33.6,3,4,0,0,0,0
G3_P5_case32.mat,14,0.37137938193192,0.535675697139293,0.0032449202426707,0.927523270259453,0.518316330899439,0.000238452006789222,0,0.37137938193192,32.4,3,4,0,0,0,0
G3_P5_case32.mat,15,0.374764495393032,0.538492072457314,-0.000778673702428294,0.929063071723331,0.522508080407871,0.000742612185979475,0,0.374764495393032,33.2,3,4,0,0,0,0
G3_P5_case35.mat,1,0.501101541192789,0.725722906930349,-0.000589174402242256,1.24769590059367,0.709124040963531,0.000814957275160595,0,0.501101541192789,38,4,4,0,0,40,6
G3_P5_case35.mat,2,0.496235292429739,0.715996326603168,-0.00215847225649699,1.23703291089089,0.695437575431207,0.00482433794771441,0,0.496235292429739,40,4,4,0,0,40,6
